  9: 11, 205, 1497x1346
Mouse: 1714, 424 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1714, 423 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1718, 422 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1718, 420 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1718, 418 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1718, 418 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1718, 417 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1719, 416 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1719, 416 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1720, 416 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1720, 414 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1720, 412 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1720, 412 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1720, 411 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1722, 411 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1722, 410 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1720, 410 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1720, 410 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1720, 411 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1719, 411 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1718, 412 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1718, 412 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1716, 412 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1714, 414 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1714, 416 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1713, 416 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1712, 416 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1710, 416 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1710, 417 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1708, 417 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1708, 417 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1707, 418 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1706, 418 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1706, 420 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1706, 420 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1704, 420 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1704, 422 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1702, 422 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1702, 422 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1701, 422 | UIA: None | EW: PySide6.QtCore.QRect(828, 344, 874, 767)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1700, 422 | UIA: None | EW: PySide6.QtCore.QRect(828, 344, 874, 767)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1700, 420 | UIA: None | EW: PySide6.QtCore.QRect(828, 344, 874, 767)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1700, 418 | UIA: None | EW: PySide6.QtCore.QRect(828, 344, 874, 767)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1700, 418 | UIA: None | EW: PySide6.QtCore.QRect(828, 344, 874, 767)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1700, 417 | UIA: None | EW: PySide6.QtCore.QRect(828, 344, 874, 767)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1700, 416 | UIA: None | EW: PySide6.QtCore.QRect(828, 344, 874, 767)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1701, 412 | UIA: None | EW: PySide6.QtCore.QRect(828, 344, 874, 767)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1702, 410 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1706, 408 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1710, 402 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1714, 398 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1718, 392 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1724, 388 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1725, 386 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1730, 382 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1732, 380 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1736, 378 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1738, 376 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1738, 375 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1742, 374 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1743, 374 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1746, 372 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1746, 370 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1748, 370 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1749, 369 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1750, 368 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1752, 368 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
  4: 320, 186, 1920x1200
  5: 320, 186, 1920x69
  6: 318, 141, 1924x1247
  7: 728, 138, 448x512
  8: 728, 138, 448x252
  9: 11, 205, 1497x1346
Mouse: 1754, 368 | UIA: None | EW: PySide6.QtCore.QRect(320, 186, 1920, 1200)
All rects available:
  0: 1023, 404, 484x647
  1: 2396, 1364, 90x90
  2: 1610, 117, 270x210
  3: 828, 344, 874x767
